C311503,D C PRIMARY OBANE,Ghana,GREATER ACCRA,ADA EAST,ADA,
C311601,EDUCATION OFFICE ADA - FOAH,Ghana,GREATER ACCRA,ADA EAST,ADA,
C311701,OLD MARKET. ADA - FOAH,Ghana,GREATER ACCRA,ADA EAST,ADA,
C311801,D C PRIMARY SCHOOL. ADA - FOAH,Ghana,GREATER ACCRA,ADA EAST,ADA,
C311802,AYIGBO PRIMARY SCHOOL,Ghana,GREATER ACCRA,ADA EAST,ADA,
C311901,AZIZANYA PRIMARY SCHOOL 1,Ghana,GREATER ACCRA,ADA EAST,ADA,
C311902,AZIZANYA PRIMARY SCHOOL 2,Ghana,GREATER ACCRA,ADA EAST,ADA,
C311903,KEWUNOR MAKPEHE,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312001,METHODIST J H S. ADA - FOAH 1,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312002,METHODIST J H S. ADA - FOAH 2,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312101,D C PRIMARY AFLIVE,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312102,D C PRIMARY AZIZAKPE,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312103,D C PRIMARY ALORKPEM,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312201,THE MOSQUE. ADA - FOAH,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312301,D C PRIMARY OCANSEYKOPE,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312302,J H S OCANSEYKOPE,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312303,D/C PRIMARY TOTIMEKOPE 1,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312304,D/C PRIMARY TOTIMEKOPE 2,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312401,PRESBY PRIMARY ADA FOAH,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312402,FUTUENYA MAKPEHE,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312403,OTROKPE D C PRIMARY SCHOOL,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312501,D C PRIMARY ANYAKPOR 1,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312502,D C PRIMARY ANYAKPOR 2,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312503,ADEDETSEKOPE PRIMARY SCHOOL,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312601,D C PRIMARY ALAVANYO,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312602,SOMTSOPA PRIMARY SCHOOL,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312701,PUTE J H S 1,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312702,PUTE J H S 2,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312703,PUTE J H S 3,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312704,TOTOPE PRIMARY SCHOOL,Ghana,GREATER ACCRA,ADA EAST,ADA,
C312705,AMINAPA PRIMARY SCHOOL,Ghana,GREATER ACCRA,ADA EAST,ADA,
D010101,A M E ZION BASIC SCH HORVI,Ghana,VOLTA,KETA,KETA,
D010102,COMMUNITY CENTRE. HORVI-ABLAME,Ghana,VOLTA,KETA,KETA,
D010103,A M E ZION PRIM SCH HAVEDZI,Ghana,VOLTA,KETA,KETA,
D010104,GPRTU LORRY PARK. AZIZADZI,Ghana,VOLTA,KETA,KETA,
D010201,VOCATIONAL TRAINING INSTITUTE KEDZI,Ghana,VOLTA,KETA,KETA,
D010202,COMMUNITY CENTRE. KEDZI-AGORTA,Ghana,VOLTA,KETA,KETA,
D010203,NEW A M E ZION BASIC SCH KEDZI,Ghana,VOLTA,KETA,KETA,
D010204,HEALTH CENTRE. KEDZI,Ghana,VOLTA,KETA,KETA,
D010301,R C PRIM SCH. VODZA,Ghana,VOLTA,KETA,KETA,
D010302,OLD SCHOOL MISSION.VODZA,Ghana,VOLTA,KETA,KETA,
D010303,L A PRIM SCH ADZIDO,Ghana,VOLTA,KETA,KETA,
D010401,E P PRIM SCH KETA,Ghana,VOLTA,KETA,KETA,
D010402,OLD INFORMATION CENTRE. KETA,Ghana,VOLTA,KETA,KETA,
D010403,GCB AREA. KETA,Ghana,VOLTA,KETA,KETA,
D010404,OLD URBAN CONCIL HALL. KETA,Ghana,VOLTA,KETA,KETA,
D010405,NURSING AND MIDWIFERY TRAINING SCHOOL KETA,Ghana,VOLTA,KETA,KETA,
D010501,R C PRIM SCH KEDZIKOFE,Ghana,VOLTA,KETA,KETA,
D010502,ARS CHURCH SANKARA JUNCTION. KEDZIKOPE,Ghana,VOLTA,KETA,KETA,
D010503,EKPEAME COMMUNITY CENT ASRAKOPE,Ghana,VOLTA,KETA,KETA,
D010601,MUNICIPAL  ASSEMBLY HALL. ABUTIAKOPE,Ghana,VOLTA,KETA,KETA,
D010602,CHURCH OF PENTECOST. ABUTIAKOPE FREE ZONE,Ghana,VOLTA,KETA,KETA,
D010603,ASSEMBLIES OF GOD CHURCH. GANAKPEDZI,Ghana,VOLTA,KETA,KETA,
D010604,STATE SCH ABUTIAKOPE,Ghana,VOLTA,KETA,KETA,
D010605,COMMUNITY CENTRE ABUTIAKOPE-GERALDOGBOR,Ghana,VOLTA,KETA,KETA,
D010606,PARADISE HALL ABUTIAKOPE,Ghana,VOLTA,KETA,KETA,
D010607,COMMUNITY CENTRE ABUTIAKOPE-GAZETE,Ghana,VOLTA,KETA,KETA,
D010608,BROADCASTING CAMP LEGBATAKPO,Ghana,VOLTA,KETA,KETA,
D010701,KETA SEN TECH HIGH SCH DZELUKOPE KETA,Ghana,VOLTA,KETA,KETA,
D010702,KETASCO BASIC SCHOOL,Ghana,VOLTA,KETA,KETA,
D010703,COMMUNITY CENTRE LOKPODZI. TAXI SITE,Ghana,VOLTA,KETA,KETA,
D010704,ZOMAYI TSYOFO HOUSE DZELUKOPE - AFUGO,Ghana,VOLTA,KETA,KETA,
D010705,COMMUNITY CENTRE ZOTORGLO,Ghana,VOLTA,KETA,KETA,
D010706,OLD E P CHURCH ALATA-AFUGO,Ghana,VOLTA,KETA,KETA,
D010707,COMMUNITY CENTRE ASHIGAME-AFUGO,Ghana,VOLTA,KETA,KETA,
D010708,R C J H S NORLIVIME - AFUGO,Ghana,VOLTA,KETA,KETA,
D010709,GOBAH BEACH YARD FORECOURT. AFUGO,Ghana,VOLTA,KETA,KETA,
D010801,E P PRIM SCH DZELUKOPE - AMUGO,Ghana,VOLTA,KETA,KETA,
D010802,R C PRIM SCH DZELUKOPE - AMUGO,Ghana,VOLTA,KETA,KETA,
D010803,PWD YARD. AMUGO,Ghana,VOLTA,KETA,KETA,
D010804,GOVT HOSPITAL DZELUKOPE - AMUGO,Ghana,VOLTA,KETA,KETA,
D010901,R C PRIM SCH NUKPESEKOPE,Ghana,VOLTA,KETA,KETA,
D010902,GLOBAL E P CHURCH TETTEKOPE,Ghana,VOLTA,KETA,KETA,
D010903,COMMUNITY CENTRE TETTEVIKOPE,Ghana,VOLTA,KETA,KETA,
D010904,BRIGHT FUTURE BASIC SCH TETTEVIKOPE,Ghana,VOLTA,KETA,KETA,
D010905,A M E ZION BASIC SCH VUI,Ghana,VOLTA,KETA,KETA,
D010906,DAY STAR PREPARATORY SCH VUI,Ghana,VOLTA,KETA,KETA,
D010907,OLD KETA BUSCO VUI,Ghana,VOLTA,KETA,KETA,
D011001,R C J H S ATIAVI,Ghana,VOLTA,KETA,KETA,
D011002,E P J H S ATIAVI,Ghana,VOLTA,KETA,KETA,
D011003,HEALTH CLINIC ATIAVI,Ghana,VOLTA,KETA,KETA,
D011004,L A PRIM SCH WENYAGOR,Ghana,VOLTA,KETA,KETA,
D011101,R C K G GLIME,Ghana,VOLTA,KETA,KETA,
D011102,R/C PRIM SCH AGBODOKOR,Ghana,VOLTA,KETA,KETA,
D011103,L A PRIM SCH GBETUINU,Ghana,VOLTA,KETA,KETA,
D011104,COMMUNITY CENTRE LEDZOBI,Ghana,VOLTA,KETA,KETA,
D011201,R C PRIM SCH DOMEKI,Ghana,VOLTA,KETA,KETA,
D011202,DIVINE PREP SCH KOFEGA,Ghana,VOLTA,KETA,KETA,
D011301,L A PRIM SCH LAWORSHIME,Ghana,VOLTA,KETA,KETA,
D011302,L A PRIM SCH AGORVINU,Ghana,VOLTA,KETA,KETA,
D011303,COMMUNITY CENTRE MAMIME,Ghana,VOLTA,KETA,KETA,
D011304,COMMUNITY CENTRE. HAGODZI,Ghana,VOLTA,KETA,KETA,
D011305,COMMUNITY CENTRE SONUGBE,Ghana,VOLTA,KETA,KETA,
D011306,ARS CHURCH AGORVINU,Ghana,VOLTA,KETA,KETA,
D011401,E P JHS ABOR,Ghana,VOLTA,KETA,KETA,
D011402,ABOR SENIOR HIGH SCHOOL,Ghana,VOLTA,KETA,KETA,
D011403,R C J S S ABOR,Ghana,VOLTA,KETA,KETA,
D011404,ABOR LORRY PARK,Ghana,VOLTA,KETA,KETA,
D011405,COMMUNITY CENTRE KUTSIDZI,Ghana,VOLTA,KETA,KETA,
D011406,COMMUNITY CENTRE GLIKPOME,Ghana,VOLTA,KETA,KETA,
D011407,OLD MARKET AGBONU,Ghana,VOLTA,KETA,KETA,
D011408,COMMUNITY CENTRE KUTSIME,Ghana,VOLTA,KETA,KETA,
D011409,ST THERESA SCH FOR THE HANDICAPPED ABOR,Ghana,VOLTA,KETA,KETA,
D011410,IN MY FATHERS HOUSE SCHOOL. ABOR,Ghana,VOLTA,KETA,KETA,
D011501,L A PRIM SCH WEME,Ghana,VOLTA,KETA,KETA,
D011502,R.C. KG HELUVI,Ghana,VOLTA,KETA,KETA,
D011503,L A PRIM SCH ATSIAME,Ghana,VOLTA,KETA,KETA,
D011504,L.A. PRIM SCH. SASIEME - TOGAH,Ghana,VOLTA,KETA,KETA,
D011505,L.A. JHS SASIEME,Ghana,VOLTA,KETA,KETA,
D011601,R C PRIM SCH ANYAKO,Ghana,VOLTA,KETA,KETA,
D011602,ANYAKO BIG MARKET,Ghana,VOLTA,KETA,KETA,
D011603,COURT HALL ANYAKO,Ghana,VOLTA,KETA,KETA,
D011604,E P PRIM SCH ANYAKO,Ghana,VOLTA,KETA,KETA,
D011605,E P KG FIATA KONU,Ghana,VOLTA,KETA,KETA,
D011606,COMMUNITY CENTRE KONU DZIEHE,Ghana,VOLTA,KETA,KETA,
D011607,A M E ZION PRIM SCH SEVA,Ghana,VOLTA,KETA,KETA,
D011608,ANLO-AWORMEFIA SENIOR HIGH SCH,Ghana,VOLTA,KETA,KETA,
D011701,E P PRIM SCH ABORLOVE,Ghana,VOLTA,KETA,KETA,
D011702,L A J H S NOLOPI,Ghana,VOLTA,KETA,KETA,
D011801,L A J H S LUME-LOTSYOFEME,Ghana,VOLTA,KETA,KETA,
D011802,L A PRIM DZOTSINU,Ghana,VOLTA,KETA,KETA,
D011803,E P PRIM SCH TSIAME AGORNU,Ghana,VOLTA,KETA,KETA,
D011804,R C KG DORVEME,Ghana,VOLTA,KETA,KETA,
D011901,A M E ZION J H S ASADAME,Ghana,VOLTA,KETA,KETA,
D011902,ST JOSEPH R/C CHURCH NETSIME,Ghana,VOLTA,KETA,KETA,
D012001,COMMUNITY CENTRE DZIEHE,Ghana,VOLTA,KETA,KETA,
D012002,COMMUNITY CENTRE ABLAME,Ghana,VOLTA,KETA,KETA,
D012003,COMMUNITY CENTRE ALAGBATI,Ghana,VOLTA,KETA,KETA,
D012004,COMMUNITY CENTRE KPORNUGA,Ghana,VOLTA,KETA,KETA,
D012005,AFIADENYIGBA SENIOR HIGH SCH - AFIADENYIGBA,Ghana,VOLTA,KETA,KETA,
D012006,COMMUNITY CENTRE AVAKE-KPOTA,Ghana,VOLTA,KETA,KETA,
D012101,R C PRIM SCH AFIADENYIGBA,Ghana,VOLTA,KETA,KETA,
D012102,THYWILL ACADEMY. AFIADENYIGBA,Ghana,VOLTA,KETA,KETA,
D012103,E P PRIM SCH AFIADENYIGBA,Ghana,VOLTA,KETA,KETA,
D012104,MARKET SQUARE AFIADENYIGBAGA,Ghana,VOLTA,KETA,KETA,
D012201,NYRAVASE COMMUNITY CENTRE,Ghana,VOLTA,KETA,KETA,
D012202,L A PRIMARY SCHOOL TENGEKOPE,Ghana,VOLTA,KETA,KETA,
D020101,ABIJAN STATION TEGBI-ATIVIGBOR,Ghana,VOLTA,ANLO,ANLO,
D020102,BUSCO PARK TEGBI- XEKPA,Ghana,VOLTA,ANLO,ANLO,
D020103,COMMUNITY CENTRE KUMEDZROKOPE TEGBI XEKPA,Ghana,VOLTA,ANLO,ANLO,
D020104,L A PRIM SCH TEGBI-AGBEDRAFOR,Ghana,VOLTA,ANLO,ANLO,
D020105,GREAT ROYAL PREPARATORY SCHOOL.  TEGBI-AGBEDRAFOR,Ghana,VOLTA,ANLO,ANLO,
D020106,NYEMEBUIO WELFARE YARD ADIAKPOR,Ghana,VOLTA,ANLO,ANLO,
D020107,CARING SISTERS VOC. TRAINING INSTITUTE TEGBI,Ghana,VOLTA,ANLO,ANLO,
D020201,COMMUNITY CENTRE TEGBI AKPEDOGBOR,Ghana,VOLTA,ANLO,ANLO,
D020202,CHURCH OF PENTECOST TEGBI VAKPORMDA,Ghana,VOLTA,ANLO,ANLO,
D020203,R C PRIMARY SCH TEGBI-WAGANA,Ghana,VOLTA,ANLO,ANLO,
D020204,AFEDOME BASIC SCH TEGBI KPOTA,Ghana,VOLTA,ANLO,ANLO,
D020205,COMMUNITY CENTRE TEGBI-KPOTA,Ghana,VOLTA,ANLO,ANLO,
D020206,COMMUNITY CENTRE DEKPORKOPE,Ghana,VOLTA,ANLO,ANLO,
D020301,E P JHS TEGBI-AKLAMATSI,Ghana,VOLTA,ANLO,ANLO,
D020302,COMMUNITY CENTRE TEGBI HELEGLOKOPE,Ghana,VOLTA,ANLO,ANLO,
D020303,GLOBAL EVANG CHURCH TOVIAME,Ghana,VOLTA,ANLO,ANLO,
D020304,L A PRIM SCH TEGBI-ADZIGO,Ghana,VOLTA,ANLO,ANLO,
D020305,A.M.E. ZION CHURCH TEGBI ASHIATA,Ghana,VOLTA,ANLO,ANLO,
D020401,COMMUNITY CENTRE BAWE,Ghana,VOLTA,ANLO,ANLO,
D020402,COMMUNITY CENTRE ABIWUKOPE. BAWE,Ghana,VOLTA,ANLO,ANLO,
D020501,SALVATION ARMY PRIM SCH. WOE,Ghana,VOLTA,ANLO,ANLO,
D020502,SALVATION  ARMY CHURCH WOE,Ghana,VOLTA,ANLO,ANLO,
D020503,LIGHT HOUSE WOE,Ghana,VOLTA,ANLO,ANLO,
D020504,L A BASIC SCH DZIDZORVE,Ghana,VOLTA,ANLO,ANLO,
D020505,CHPS COMPOUND WOE DZIEDZORVE,Ghana,VOLTA,ANLO,ANLO,
D020601,L A JSS WOE,Ghana,VOLTA,ANLO,ANLO,
D020602,COMMUNITY CENTRE WOE AFEDOME,Ghana,VOLTA,ANLO,ANLO,
D020603,E.P. PRIM SCHOOL. WOE AFEDOME,Ghana,VOLTA,ANLO,ANLO,
D020604,FAITH INT SCH ABOTSIGBOR,Ghana,VOLTA,ANLO,ANLO,
D020605,RHEMA CHURCH WOE ABUTIA,Ghana,VOLTA,ANLO,ANLO,
D020606,L A PRIM SCH AKLORBORDZI,Ghana,VOLTA,ANLO,ANLO,
D020607,MOFA OFFICE WOE AKLORBORDZI,Ghana,VOLTA,ANLO,ANLO,
D020701,ANLO-SEN HIGH ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D020702,ANSECO BASIC SCH AVUME,Ghana,VOLTA,ANLO,ANLO,
D020703,GLOBAL EVANG. CHURCH MATSOGBOR. AVUME,Ghana,VOLTA,ANLO,ANLO,
D020704,PENTECOST CHURCH ANLOGA-AVUME,Ghana,VOLTA,ANLO,ANLO,
D020801,L A BASIC SCH HAFIAKOR,Ghana,VOLTA,ANLO,ANLO,
D020802,PENTECOST CHURCH  AGORKPUIGBOR AGORVE,Ghana,VOLTA,ANLO,ANLO,
D020803,L A PRIM SCH DZODOAGU-ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D020804,MOMENTUM ACADEMY AGORVE,Ghana,VOLTA,ANLO,ANLO,
D020901,E P PRIM SCH DONORGBOR,Ghana,VOLTA,ANLO,ANLO,
D020902,COMMUNITY CENTRE DORNORGBOR ABLORME,Ghana,VOLTA,ANLO,ANLO,
D020903,GNPC QUARTERS,Ghana,VOLTA,ANLO,ANLO,
D021001,GNAT CREDIT UNION HALL KPORTORGBE,Ghana,VOLTA,ANLO,ANLO,
D021002,ASSEMBLIES OF GOD CHURCH KPORTORGBE,Ghana,VOLTA,ANLO,ANLO,
D021003,L A J S S AVETE KPORTORGBE,Ghana,VOLTA,ANLO,ANLO,
D021004,WORLD MIRACLE CHURCH DOME KPORTORGBE,Ghana,VOLTA,ANLO,ANLO,
D021005,GLOBAL EVANG CHURCH. NEWTOWN KPORTORGBE,Ghana,VOLTA,ANLO,ANLO,
D021101,E P PRIM SCH LAGBATI,Ghana,VOLTA,ANLO,ANLO,
D021102,TSYOFO MORNU ANLOGA LAGBATI,Ghana,VOLTA,ANLO,ANLO,
D021103,L A PRIM SCH AVETE LAGBATI,Ghana,VOLTA,ANLO,ANLO,
D021201,R C PRIM SCH ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D021202,RC CHURCH LASHIBI ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D021203,COMMUNITY CENTRE LASHIBI,Ghana,VOLTA,ANLO,ANLO,
D021204,OLD POST OFFICE LASHIBI,Ghana,VOLTA,ANLO,ANLO,
D021205,PENTECOST CHURCH ABLORME,Ghana,VOLTA,ANLO,ANLO,
D021301,FIRST CENTURY SETSINU ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D021302,COMMUNITY CENTRE KPATSIMOGBOR SETSINU,Ghana,VOLTA,ANLO,ANLO,
D021303,ZION COLLEGE SETSINU ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D021304,ZICO BASIC SCH SETSINU,Ghana,VOLTA,ANLO,ANLO,
D021305,PRESBY UNIVERSAL CHURCH AGBEDZIGO,Ghana,VOLTA,ANLO,ANLO,
D021306,HEALTH CLINIC SETSINU ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D021307,L.A PRIM SCH. ATIHEPE - ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D021401,ANLO TECH INST ANLOGA,Ghana,VOLTA,ANLO,ANLO,
D021402,E P PRIM SCH WHUTI,Ghana,VOLTA,ANLO,ANLO,
D021403,COMMUNITY LIBRARY WHUTI,Ghana,VOLTA,ANLO,ANLO,
D021404,MAI-VICTORY GUEST HOUSE. WHUTI,Ghana,VOLTA,ANLO,ANLO,
D021405,EAST RIDGE J H S SROGBE,Ghana,VOLTA,ANLO,ANLO,
D021406,BEST BRAIN INTERNATIONAL SCH SROGBE,Ghana,VOLTA,ANLO,ANLO,
D021407,E P PRIM SCH GENUIGAH,Ghana,VOLTA,ANLO,ANLO,
D021408,COMMUNITY CENTRE NYIGBLATSI -GENUIVIA,Ghana,VOLTA,ANLO,ANLO,
D021501,L A PRIM SCH ATORKOR,Ghana,VOLTA,ANLO,ANLO,
D021502,SLAVE MARKET ATORKOR,Ghana,VOLTA,ANLO,ANLO,
D021503,R C PRIM SCH AKPLORWOTORKOR AREA,Ghana,VOLTA,ANLO,ANLO,
D021601,EMMANUEL SCH COMPLEX DZITA,Ghana,VOLTA,ANLO,ANLO,
D021602,COMMUNITY CENTRE DZITA-DZATAGBOR,Ghana,VOLTA,ANLO,ANLO,
D021603,E P PRIM SCH DZITA,Ghana,VOLTA,ANLO,ANLO,
D021604,COMMINUTY CENTRE DZITA-WORNUGAH,Ghana,VOLTA,ANLO,ANLO,
D021701,L A  BASIC SCHOOL FUSIME,Ghana,VOLTA,ANLO,ANLO,
D021702,MINI MARKET AGBLEDOMI-FUSIME,Ghana,VOLTA,ANLO,ANLO,
D021703,PHILO BASIC SCH FIATO-WEME,Ghana,VOLTA,ANLO,ANLO,
D021704,COMMUNITY CENTRE AGBLEDOMI-AGBONU,Ghana,VOLTA,ANLO,ANLO,
D021705,COMMUNITY CENTRE ATSIETORME,Ghana,VOLTA,ANLO,ANLO,
D021706,COMMUNITY CENTRE MLADEKORDZI,Ghana,VOLTA,ANLO,ANLO,
D021801,L A J H S ASHITO ANYANUI,Ghana,VOLTA,ANLO,ANLO,
D021802,APOSTOLIC CHAPEL KOFEGAH,Ghana,VOLTA,ANLO,ANLO,
D021803,COMMUNITY CENTRE WEDEANU,Ghana,VOLTA,ANLO,ANLO,
D021804,R C PRIM SCH TUNU,Ghana,VOLTA,ANLO,ANLO,
D021805,E P PRIM SCH BOMIGO,Ghana,VOLTA,ANLO,ANLO,
D021901,E P PRIM SCH ATITETI,Ghana,VOLTA,ANLO,ANLO,
D021902,R C BASIC SCH FUVEME,Ghana,VOLTA,ANLO,ANLO,
D021903,COMMUNITY CENTRE FUVEME,Ghana,VOLTA,ANLO,ANLO,
D022001,EP PRIM SCH ATITO AREA,Ghana,VOLTA,ANLO,ANLO,
D022002,COMMUNITY CENTRE LATAME,Ghana,VOLTA,ANLO,ANLO,
D022003,R C PRIM SCH ALAKPLE,Ghana,VOLTA,ANLO,ANLO,
D022101,E P PRIM SCH KODZI,Ghana,VOLTA,ANLO,ANLO,
D022102,A M E ZION PRIM FIAXOR,Ghana,VOLTA,ANLO,ANLO,
D022201,L A PRIM SCH SALO,Ghana,VOLTA,ANLO,ANLO,
D022202,COMMUNITY CENTRE SALO,Ghana,VOLTA,ANLO,ANLO,
D022203,E P PRIM SCH AGORTOE,Ghana,VOLTA,ANLO,ANLO,
D022204,L A BASIC SCH AGBATSIVI,Ghana,VOLTA,ANLO,ANLO,
D022301,R C PRIM SCH ADZATO,Ghana,VOLTA,ANLO,ANLO,
D022302,E P PRIM SCH AKPLORFUDZI,Ghana,VOLTA,ANLO,ANLO,
D022303,L A PRIM SCH KPORDUI,Ghana,VOLTA,ANLO,ANLO,
D022304,L A PRIM SCH SODZI,Ghana,VOLTA,ANLO,ANLO,
D022305,PENTECOST CHURCH KLOMI-KPOTA,Ghana,VOLTA,ANLO,ANLO,
D022306,COMMUNITY CENTRE HADOTA,Ghana,VOLTA,ANLO,ANLO,
D022307,COMMUNITY CENTRE AFLOATO,Ghana,VOLTA,ANLO,ANLO,
D022401,L A J S S TREGUI,Ghana,VOLTA,ANLO,ANLO,
D022501,L A J H S AZANU,Ghana,VOLTA,ANLO,ANLO,
D022502,E P PRIM SCH NYIKUTOR,Ghana,VOLTA,ANLO,ANLO,
D022503,L A PRIM SCH BENADZI,Ghana,VOLTA,ANLO,ANLO,
D022504,COMMUNITY CENTRE SUIPE,Ghana,VOLTA,ANLO,ANLO,
D022505,COMMUNITY CENTRE PENYITO,Ghana,VOLTA,ANLO,ANLO,
D022601,L A PRIM SCH TREKUME,Ghana,VOLTA,ANLO,ANLO,
D022602,COMMUNITY CENTRE DOSUKOPE,Ghana,VOLTA,ANLO,ANLO,
D022603,COMMUNITY CENTRE DEWENU,Ghana,VOLTA,ANLO,ANLO,
D022604,COMMUNITY CENTRE DOWEGODO,Ghana,VOLTA,ANLO,ANLO,
D022605,COMMUNITY CENTRE NUGBLE,Ghana,VOLTA,ANLO,ANLO,
D022701,E P PRIM SCH BLEAMEZADO,Ghana,VOLTA,ANLO,ANLO,
D022702,E P CHURCH BLEAMAZADO,Ghana,VOLTA,ANLO,ANLO,
D022703,COMMUNITY CENTRE AGORBLEDOKUI,Ghana,VOLTA,ANLO,ANLO,
D022704,L A PRIM SCH SAKOME AREA,Ghana,VOLTA,ANLO,ANLO,
D022705,COMMUNITY CENTRE LUGUINU,Ghana,VOLTA,ANLO,ANLO,
D022801,OLD CLINIC GALO-SOTA,Ghana,VOLTA,ANLO,ANLO,
D030101,AKOUSA PARK. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030102,AKOUSA PARK ZONGO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030103,COMMUNITY CENTER ZOLEKPOME,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030104,ASALAFIYA ISLAMIC BASIC SCHOOL,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030105,COMMUNITY CENTER ZIGAKPONU. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030106,COMMUNITY CENT BEAT ZERO. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030107,ASEMBLIES OF GOD CHURCH. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030108,OLD TIMBER MARKET,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030109,POMARY COMMUNITY CENTER,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030110,PREVENTIVE SCH. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030111,POST OFFICE. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030112,EL SHADAI HOTEL,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030113,BORDER POLICE POST,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030114,BORDER WATER WORKS. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030115,MARKET SQUARE BEAT 4,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030116,AKORSU COMMUNITY CENTER,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030117,BORDER POST BEAT 4,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030118,COMMUNITY CENTER ATILIKOPE. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030119,WATER WORKS AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030120,BENOS CLINIC,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030121,NEW HAPPY HOME INT. SCHOOL. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030122,BORDER D / A PRIM SCH,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030123,BORDER D / A JHS SCH,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030124,BORDER MARKET SQUARE AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030201,E.P PRIM SCH TESHIE. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030202,GLOBAL EVANGELICAL CHURCH TESHIE,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030203,COMMUNITY CENTER TESHIE. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030204,MIGHTY BLESS INTERNATIONAL SCHOOL,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030205,ORANGE MKT SQ. AFLAO.,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030206,OLD CEMETARY. AFLAO MARKET,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030207,OLD GLOBALCHURCH. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030208,COMMUNITY CENTER AVEDZI. AFLAO,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030209,COMMUNITY CENTER SOVIEFE AVEDZI,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030210,COMMUNITY CENTER RAINBOW,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030211,AL-MUNAWARAL ISLAMIC ACADEMY,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030212,COMMUNITY CENTER ABELIAKOPE,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030213,PREMIX STATION ABELIAKOPE,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
D030214,FREEDOM INT. JHS 1,Ghana,VOLTA,KETU SOUTH,KETU SOUTH,
